"","accel_changes","closest_def_loc","closest_defender","closest_defender_angle","closest_defender_dist","closest_teammate","closest_teammate_angle","closest_teammate_dist","closest_teammate_loc","court_zone","game_clock","game_date","made","new_x","new_y","num_close_def","num_close_team","num_poss","other_shot","quarter","shooter","shooter_avg_vel","shooter_dist_to_ball","shooter_dist_traveled","shooter_team","shooter_vel_at_shot","shot_clock","shot_val","x_loc","y_loc"
"87",58,"right","Chris Paul",1.151293317682,6.33801304577388,"LaMarcus Aldridge",0.466620320823417,5.00068406145601,"right",2,46952,"2015-12-18",TRUE,15.58339,30.31799,0,0,4,0,3,"Tony Parker",11.6097217088642,0.149367033846172,116.097217088642,0,4.34049384431066,13.6,2,78.41661,19.68201
"88",43,"right","DeAndre Jordan",0.915170670218781,7.43977655337848,"Tim Duncan",0.576179409768451,10.7671396262378,"right",3,42651,"2015-12-18",FALSE,24.35733,19.90289,0,0,1,0,3,"Tony Parker",5.99195458026666,3.73252754230964,59.9195458026666,0,2.37203099948134,2.9,3,69.64267,30.09711
"89",85,"left","Tim Duncan",0.160037721295019,6.92974327031673,"DeAndre Jordan",1.32311564666187,9.74046184488703,"left",3,29751,"2015-12-18",FALSE,19.68165,46.4464,0,0,2,0,3,"Chris Paul",5.31267415627738,1.5967107709601,53.1267415627738,1,6.06464956221705,0.22,3,19.68165,46.4464
"90",85,"right","Luc Mbah a Moute",0.36902062094505,5.90764408437915,"Tim Duncan",0.130443534621586,15.2186274011456,"right",3,28924,"2015-12-18",FALSE,19.31505,5.9766,0,0,3,1,3,"Kawhi Leonard",8.27626657348151,2.09828927255038,82.762665734815,0,13.5474143866096,18.24,3,74.68495,44.0234
"91",109,"right","Lance Stephenson",0.473802909723786,3.40064371747467,"Manu Ginobili",1.19059920468927,17.2350940367292,"right",3,41554,"2015-12-18",FALSE,23.79263,15.29903,1,0,3,0,4,"David West",5.30140712174366,5.31503798597903,53.0140712174366,0,2.64555780980133,9.3,3,70.20737,34.70097
"92",100,"right","Wesley Johnson",1.39161518935549,1.93476138766516,"Tim Duncan",2.43622009181306,3.43423349701208,"right",2,21826,"2015-12-18",FALSE,9.65148000000001,29.41661,2,1,4,1,4,"Tony Parker",10.8049854588466,1.39357308843133,108.049854588466,0,14.9262911020288,18.68,2,84.34852,20.58339
"93",102,"right","JJ Redick",2.93464871428004,0.943003868549878,"Tony Parker",0.544059639009157,3.43423349701208,"right",2,21826,"2015-12-18",FALSE,13.02132,28.75469,1,1,4,1,4,"Tim Duncan",9.13381967776768,4.17555914042656,91.3381967776769,0,2.78341983897514,18.68,2,80.97868,21.24531
"94",63,"right","Wesley Matthews",0.287704332525525,7.32156208827733,"Mike Conley",0.411122567866611,12.7064423532671,"front",2,66554,"2015-12-18",FALSE,9.40438,3.22917,0,0,3,1,1,"Jeff Green",8.40059752820868,2.0359573061339,84.0059752820868,1,8.33340670509388,15.73,2,84.59562,46.77083
"95",93,"left","Matt Barnes",0.68690825153785,1.81286578984767,"Zaza Pachulia",0.958465697762666,17.6132915018659,"left",2,65154,"2015-12-18",FALSE,7.40342,17.46319,1,0,2,0,1,"Dirk Nowitzki",6.85259770420129,1.29780401864072,68.5259770420129,0,3.75263448293328,13.26,2,7.40342,17.46319
"96",80,"right","Dirk Nowitzki",0.891207856335043,7.76811637226168,"Jeff Green",2.11860623699578,12.9225896538194,"right",3,57053,"2015-12-18",TRUE,24.76938,17.64065,0,0,4,0,1,"Marc Gasol",4.15492292681529,1.37454176255216,41.5492292681529,1,1.33594107748058,9.33,3,69.23062,32.35935
"97",65,"right","Wesley Matthews",0.52496388954325,11.5497052769324,"Jeff Green",1.63443321523673,17.0447541030576,"right",3,54353,"2015-12-18",FALSE,4.84779,2.08912,0,0,4,0,1,"Courtney Lee",11.0629493856645,1.25129538583022,110.629493856645,1,0.888450934210867,24,3,89.15221,47.91088
"98",84,"right","Zaza Pachulia",0.690328036453861,1.53425214257632,"Jeff Green",1.16294790419481,10.3809934257758,"front",2,38752,"2015-12-18",FALSE,8.15442,20.35446,1,0,3,0,1,"Marc Gasol",7.20487624959016,0.817760360068885,72.0487624959016,1,4.18509546635451,10.16,2,85.84558,29.64554
"99",102,"right","Dwight Powell",2.62392013327441,2.95178813062524,"Marc Gasol",0.818420917617975,6.23479880621659,"right",2,29351,"2015-12-18",TRUE,9.65376999999999,20.65862,1,0,5,0,1,"Mike Conley",9.05647333263288,0.232452407386967,90.5647333263288,0,10.0719677570972,1.89,2,84.34623,29.34138
"100",53,"left","Jeff Green",1.81385083964606,8.80918725724456,"Chandler Parsons",2.65485386040571,12.0992397870941,"left",2,24853,"2015-12-18",TRUE,9.64626,11.42674,0,0,5,0,1,"Zaza Pachulia",4.26835520342308,2.83521197955285,42.6835520342308,1,6.52629121323895,7.65,2,9.64626,11.42674
"101",62,"right","Dirk Nowitzki",1.12969518813143,17.3156566747929,"Mike Conley",1.50006340148472,20.6991532504883,"right",3,60952,"2015-12-18",FALSE,4.70373000000002,1.986,0,0,7,0,2,"Matt Barnes",8.85023792862003,1.66299604091531,88.5023792862004,0,0.137512953934689,16.72,3,89.29627,48.014
"102",65,"left","Mike Conley",1.2911664699669,2.8352069456038,"Jose Juan Barea",0.949054079038122,9.32489029490428,"left",3,56951,"2015-12-18",FALSE,18.24939,4.37731,1,0,4,0,2,"Raymond Felton",3.88318956138077,2.56808559187578,38.8318956138077,1,1.60199838092926,6.41,3,18.24939,4.37731
"103",67,"left","Marc Gasol",0.679813961645926,12.3340412564779,"Dirk Nowitzki",1.53397706474681,14.7280798806124,"left",3,46252,"2015-12-18",TRUE,6.12644,2.27446,0,0,3,0,2,"Raymond Felton",4.86389468208661,1.18766431099027,48.6389468208661,1,0.954174938100975,10.95,3,6.12644,2.27446
"104",44,"left","Matt Barnes",0.650521215224432,5.30136368272353,"Dirk Nowitzki",0.206748529714927,4.23482076901726,"left",3,16154,"2015-12-18",FALSE,16.22166,44.55771,0,1,4,1,2,"Wesley Matthews",4.78540132808901,1.95323617517187,47.8540132808901,1,8.00941984478278,8.64,3,16.22166,44.55771
"105",40,"left","Marc Gasol",0.702761064211483,8.9107255998712,"JaVale McGee",0.990362427049132,8.96152047600182,"left",3,3853,"2015-12-18",TRUE,25.79266,13.41771,0,0,2,1,2,"Deron Williams",6.31428426831783,5.40180187857718,63.1428426831783,1,9.83812436709862,11.94,3,25.79266,13.41771
"106",116,"left","Raymond Felton",1.59338782214833,6.07196039730992,"Marc Gasol",1.16875337943641,10.7214089209394,"left",3,66654,"2015-12-18",FALSE,28.17238,24.45969,0,0,3,0,3,"Courtney Lee",6.43221681948519,1.70863239826476,64.3221681948519,1,15.463080290243,7.24,3,28.17238,24.45969
"107",101,"right","Matt Barnes",0.276973685871123,2.34203173345282,"Zaza Pachulia",0.669733415950511,19.9305932317781,"right",2,64454,"2015-12-18",TRUE,11.00667,37.88421,1,0,4,0,3,"Dirk Nowitzki",3.11254185971307,0.811862443336293,31.1254185971307,0,2.40335173507755,5.44,2,82.99333,12.11579
"108",43,"left","Dirk Nowitzki",1.72436268906384,1.46870372914349,"Marc Gasol",0.954279378716456,16.5956004236846,"left",2,62954,"2015-12-18",FALSE,4.57828,32.80428,1,0,3,1,3,"Courtney Lee",5.06259410176307,0.931176130707827,50.6259410176307,1,11.1663194025606,11.43,2,4.57828,32.80428
"109",97,"right","Marc Gasol",0.0291484845478445,10.4624850936716,"Zaza Pachulia",1.58198838458462,7.01588371004679,"right",3,62154,"2015-12-18",FALSE,30.98735,31.90225,0,0,3,1,3,"Dirk Nowitzki",7.98200512220263,0.944137540192103,79.8200512220263,0,4.83057720412369,18.9,3,63.01265,18.09775
"110",103,"right","Zaza Pachulia",0.991183315149949,9.38755445992192,"Courtney Lee",1.45238129927544,14.7167604255998,"right",3,61634,"2015-12-18",FALSE,42.42063,22.5417,0,0,1,1,3,"Jeff Green",9.41476094689683,2.15377360764776,94.1476094689683,1,12.8649401961299,21.23,3,51.57937,27.4583
"111",69,"right","Mike Conley",0.641869268669115,5.57753089426674,"Dirk Nowitzki",1.5258963662051,18.9666125496885,"right",2,50152,"2015-12-18",FALSE,13.43777,7.26264,0,0,6,0,3,"Raymond Felton",3.87423829109734,0.303856516303335,38.7423829109734,0,0.727637444060838,8.82,2,80.56223,42.73736
"112",57,"left","Zaza Pachulia",2.60839844860044,1.39213578507989,"Jeff Green",1.38179316292832,14.5850861416345,"left",2,42452,"2015-12-18",TRUE,5.41394,29.18943,1,0,5,0,3,"Marc Gasol",2.8418615937484,0.927673760866392,28.418615937484,1,3.18164819708282,8.64,2,5.41394,29.18943
"113",59,"left","Dirk Nowitzki",0.0207116294906318,7.8343973883637,"Mike Conley",1.53740642901609,16.9495747475269,"left",3,38354,"2015-12-18",FALSE,27.68119,10.72254,0,0,3,0,3,"Matt Barnes",3.87735875514916,5.1260234603638,38.7735875514917,1,2.98998228464648,5.63,3,27.68119,10.72254
"114",74,"right","Matt Barnes",1.40906650811438,7.63795531713165,"Chandler Parsons",1.62393210475018,8.24313588899878,"right",2,29407,"2015-12-18",FALSE,3.94518000000002,46.70467,0,0,4,1,3,"Deron Williams",10.941808044119,1.89209311536191,109.41808044119,1,5.392302575199,16.27,2,90.05482,3.29533
"115",57,"right","Courtney Lee",0.852282230095385,8.69721811278181,"Zaza Pachulia",0.684942643892868,8.30961725433848,"right",3,17153,"2015-12-18",FALSE,24.83739,10.94492,0,0,3,0,3,"Chandler Parsons",6.3993626583209,0.675952443889354,63.993626583209,1,2.07933608695171,11.18,3,69.16261,39.05508
"116",30,"right","Matt Barnes",1.45283071545879,12.8914836125327,"Chandler Parsons",1.41242011181007,21.7868855863269,"right",3,24355,"2015-12-18",FALSE,4.24209999999999,1.96004,0,0,4,1,4,"Deron Williams",2.24813106452195,0.963014962292904,22.4813106452195,1,1.24132237956139,3.95,3,89.7579,48.03996
"117",97,"right","Gordon Hayward",0.549368571548519,3.62049563747838,"Joffrey Lauvergne",2.08732096472447,17.5264094898099,"right",2,68859,"2015-12-18",FALSE,10.11789,10.92057,1,0,4,1,1,"Danilo Gallinari",5.19424520078628,0.891533175266089,51.9424520078629,1,0.227320258665945,12.45,2,83.88211,39.07943
"118",52,"right","Rodney Hood",1.59058628233873,3.00220331218591,"Kenneth Faried",0.446326644012377,5.5381768482507,"right",3,64451,"2015-12-18",FALSE,21.09065,43.59696,1,0,3,0,1,"Gary Harris",6.28917188009067,5.68649164466985,62.8917188009068,1,0.796896480102617,23.99,3,72.90935,6.40304
"119",75,"left","Joffrey Lauvergne",0.600582815308408,6.76781566572259,"Rodney Hood",1.52871022371699,18.5643240408047,"left",2,54953,"2015-12-18",FALSE,22.09727,27.50637,0,0,3,0,1,"Derrick Favors",5.75490089951794,1.94720741745712,57.5490089951794,0,6.34386942744724,15.43,2,22.09727,27.50637
"120",57,"right","Trey Lyles",0.462200026969408,12.5574865291148,"Danilo Gallinari",1.43322021408747,22.6618505572802,"right",3,48954,"2015-12-18",TRUE,5.05113,2.67720999999999,0,0,5,0,1,"Joffrey Lauvergne",4.49125771324555,2.22554165121663,44.9125771324555,1,0.96104012663338,4.35,3,88.94887,47.32279
"121",75,"left","Danilo Gallinari",1.10661986544058,2.18142788879211,"Trey Lyles",1.07925777068656,12.2208474787676,"left",2,34453,"2015-12-18",TRUE,9.79578,14.17736,1,0,3,0,1,"Rodney Hood",8.43692458116403,0.607961888443676,84.3692458116402,0,7.97860340614193,12.77,2,9.79578,14.17736
"122",29,"left","Jameer Nelson",0.200682731322554,7.46246505205887,"Derrick Favors",0.750135544059915,15.7712965913269,"left",3,17128,"2015-12-18",FALSE,29.28921,12.86427,0,0,6,0,1,"Alec Burks",4.33691754099213,0.559380401873359,43.3691754099212,1,1.11433491935803,9.48,3,29.28921,12.86427
"123",125,"right","Trey Burke",2.88892566074505,0.388907838054209,"Darrell Arthur",2.52398485780553,20.5052632067989,"right",1,67352,"2015-12-18",TRUE,3.3848,22.44247,2,0,3,1,2,"Will Barton",11.7079768573984,3.98734051434034,117.079768573984,0,0.420364425231235,17.52,2,90.6152,27.55753
"124",102,"left","Darrell Arthur",3.04760112330102,3.75978139218226,"Jeff Withey",2.39204099866117,5.7114721364811,"left",1,65152,"2015-12-18",FALSE,5.47378,26.36504,2,0,4,1,2,"Trevor Booker",4.2608261917741,1.56280167007846,42.608261917741,1,3.04406448067393,5.06,2,5.47378,26.36504
"125",60,"left","Kostas Papanikolaou",0.905682010343158,6.19346343662413,"Rodney Hood",1.26816145533784,11.3409517421996,"left",2,45454,"2015-12-18",FALSE,17.20746,30.07052,0,0,3,1,2,"Derrick Favors",6.03173806133487,1.28098051807981,60.3173806133486,0,9.19080584062129,11.32,2,17.20746,30.07052
"126",105,"right","Rodney Hood",0.559561140779409,0.0449269685155835,"Nikola Jokic",1.52722357785475,2.7576533790163,"right",2,40053,"2015-12-18",FALSE,14.73699,25.21081,2,1,1,0,2,"Will Barton",10.0113539412267,6.24418958341273,100.113539412267,0,5.61209517470969,13.19,2,79.26301,24.78919
"127",92,"left","Nikola Jokic",0.913471845918503,1.75128036413362,"Derrick Favors",2.9362938433232,13.2562394459741,"left",1,35354,"2015-12-18",TRUE,4.78781,24.8683,1,0,4,0,2,"Trey Burke",9.12695139912173,1.46158338099474,91.2695139912174,1,5.5819226638319,11.8,2,4.78781,24.8683
"128",58,"right","Trey Burke",1.60342615676569,7.19091010073829,"Jameer Nelson",1.5795510023938,10.2624958789663,"right",2,28345,"2015-12-18",FALSE,19.03927,30.5258,0,0,2,0,2,"Kenneth Faried",6.31688789137971,4.3151323473794,63.1688789137971,1,6.41400503293331,12.45,2,74.96073,19.4742
"129",70,"left","Danilo Gallinari",0.661982549990513,4.82491106998875,"Derrick Favors",0.401981222233104,20.3833341736846,"left",3,24853,"2015-12-18",FALSE,5.52793,2.58906,1,0,4,0,2,"Rodney Hood",1.24902985649854,2.14902442284866,12.4902985649854,0,1.95300270417118,8.62,3,5.52793,2.58906
"130",9,"right","Trey Burke",0.118356341860046,6.57613224484574,"Danilo Gallinari",0.392312535570209,16.8816480749037,"right",3,19854,"2015-12-18",FALSE,31.50959,27.45982,0,0,5,1,2,"Jameer Nelson",2.68322811706711,1.44362691939435,26.8322811706711,1,1.39714165799321,6.34,3,62.49041,22.54018
"131",68,"right","Gordon Hayward",0.172087648732766,10.6574121758192,"Joffrey Lauvergne",1.31668515561511,16.1686257043232,"right",3,18234,"2015-12-18",TRUE,37.8518,43.75723,0,0,5,1,2,"Danilo Gallinari",9.35286460741693,1.85942678102688,93.5286460741692,1,12.905773979115,19.65,3,56.1482,6.24277
"132",118,"left","Danilo Gallinari",0.654674959164199,5.11696711786386,"Trey Lyles",1.49616165263145,11.3580790721847,"left",3,16634,"2015-12-18",TRUE,18.52468,7.93249,0,0,2,0,2,"Gordon Hayward",4.95168079918182,1.67249957288485,49.5168079918182,0,8.99907335507383,13.74,3,18.52468,7.93249
"133",134,"right","Trey Burke",1.31368159174959,7.10490905265507,"Kenneth Faried",0.784634593397735,6.19741024110071,"right",3,4546,"2015-12-18",TRUE,9.63266,47.043,0,0,3,1,2,"Jameer Nelson",7.2430542318834,1.52420798613575,72.4305423188339,0,1.50839272903323,10.32,3,84.36734,2.957
"134",68,"left","Raul Neto",0.355721591774535,0.799962251421904,"Kenneth Faried",1.00985760612583,8.95001522914905,"left",2,68551,"2015-12-18",TRUE,9.96553,18.28206,1,0,3,0,3,"Jameer Nelson",6.80203351564799,0.901062539505443,68.0203351564799,1,5.13056517963663,14.12,2,9.96553,18.28206
"135",70,"right","Joffrey Lauvergne",2.01802536308224,1.67387316245886,"Raul Neto",0.149425160240896,3.96277930205556,"right",2,67052,"2015-12-18",FALSE,15.69845,24.06565,2,1,2,0,3,"Derrick Favors",8.99800173057472,3.96993585385205,89.9800173057471,0,5.02608366424665,13.52,2,78.30155,25.93435
"136",88,"left","Rodney Hood",0.272640463941668,13.2339206078962,"Kenneth Faried",0.369135156591094,15.2378032107847,"left",3,65253,"2015-12-18",FALSE,5.33558,47.12887,0,0,5,0,3,"Joffrey Lauvergne",5.7765694194,0.683981802097105,57.765694194,1,0.393662688732692,8.22,3,5.33558,47.12887
"137",95,"left","Trey Lyles",2.07053972407002,5.26159879041532,"Jameer Nelson",2.44044979063981,12.5002531899038,"left",2,33852,"2015-12-18",FALSE,18.709,25.38518,0,0,4,1,3,"Joffrey Lauvergne",9.58258918215158,0.883357547202716,95.8258918215158,1,12.577009245544,16.28,2,18.709,25.38518
"138",94,"right","Gary Harris",0.816697465041285,4.25388240864742,"Jeff Withey",0.140265570083311,2.85861123619494,"right",3,29122,"2015-12-18",TRUE,23.89205,31.14721,1,1,3,0,3,"Gordon Hayward",6.65955299819437,1.26733185945907,66.5955299819437,1,6.10976014259159,7.34,3,70.10795,18.85279
"139",49,"left","Gordon Hayward",0.177000483124737,7.8140137871519,"Kenneth Faried",0.818087677287733,7.32523392492008,"left",3,27522,"2015-12-18",FALSE,21.77069,43.18582,0,0,3,0,3,"Danilo Gallinari",6.85568370392552,3.36377843003965,68.5568370392552,0,7.49232408869254,13.22,3,21.77069,43.18582
"140",60,"right","Danilo Gallinari",1.12477073729997,6.45415671362262,"Jeff Withey",0.0380398597390222,13.7229581306984,"front",3,26354,"2015-12-18",FALSE,5.18863,2.38858,0,0,4,0,3,"Gordon Hayward",6.72540329428928,0.0490209924420118,67.2540329428928,1,1.14321293401543,15.59,3,88.81137,47.61142
"141",97,"right","Nikola Jokic",2.85890097183121,1.85938530727227,"Alec Burks",0.397958236406949,6.1814302422983,"front",2,16354,"2015-12-18",FALSE,7.86284000000001,29.40441,1,0,3,1,3,"Trevor Booker",12.9392016916391,1.25634406215017,129.392016916391,1,5.48616920081808,16.79,2,86.13716,20.59559
"142",86,"left","Joe Ingles",1.4427548318847,1.42619764527922,"Kenneth Faried",1.00134225039762,9.23255740207446,"left",2,26352,"2015-12-18",FALSE,9.8679,21.62841,1,0,4,1,4,"Joffrey Lauvergne",5.83035101145269,1.78177852231976,58.3035101145269,1,4.35351602874045,13.23,2,9.8679,21.62841
"143",99,"right","Eric Bledsoe",0.229171680323149,0.433707819159398,"Anthony Davis",1.55182074447772,10.0575753676768,"right",2,62253,"2015-12-18",TRUE,12.3783,25.43779,1,0,1,0,1,"Tyreke Evans",10.5450644981014,2.18226896403721,105.450644981014,1,12.8947729938338,13.97,2,81.6217,24.56221
"144",35,"left","Anthony Davis",2.9330415066855,2.61549934326124,"Jon Leuer",2.62668024865622,5.74980177419187,"left",2,60653,"2015-12-18",FALSE,3.8434,31.55515,2,0,5,0,1,"PJ Tucker",3.7710965123489,1.16016951800156,37.710965123489,0,14.4731857692941,13.13,2,3.8434,31.55515
"145",21,"right","PJ Tucker",0.00873117384479875,9.82063075858674,"Anthony Davis",0.371950812838788,6.66304030462071,"right",3,48951,"2015-12-18",TRUE,22.18504,7.8444,0,0,5,1,1,"Eric Gordon",2.39868414791398,6.35675138712376,23.9868414791397,1,13.2695446888732,12.25,3,71.81496,42.1556
"146",61,"left","Anthony Davis",0.604533829394997,4.43924226633329,"Markieff Morris",1.80922068372311,23.8523704000252,"left",2,31252,"2015-12-18",FALSE,4.78683,38.3681,1,0,4,0,1,"TJ Warren",7.30277632071536,3.27537941009893,73.0277632071535,1,1.33362251030781,10.01,2,4.78683,38.3681
"147",109,"left","Eric Gordon",0.877259632656395,2.63725771309897,"Alex Len",0.707277989788714,17.1074452825955,"left",2,27852,"2015-12-18",FALSE,4.50996,37.62237,1,0,3,1,1,"Markieff Morris",3.63439297631882,4.76114683534336,36.3439297631882,1,2.71237945584692,9.37,2,4.50996,37.62237
"148",96,"left","Omer Asik",0.978119988277738,2.1116279913138,"TJ Warren",3.07117956923269,9.02194450524387,"left",2,27652,"2015-12-18",TRUE,6.31086,22.29732,2,0,5,1,1,"Alex Len",5.10289567964097,0.757501233794384,51.0289567964098,1,0.844147498959545,23.89,2,6.31086,22.29732
"149",48,"left","Alonzo Gee",1.01083100647417,2.18257546293364,"Alex Len",0.277831487599877,3.00097979096828,"left",3,5952,"2015-12-18",TRUE,24.3887,28.12837,1,1,5,0,1,"TJ Warren",9.39381715588712,2.32154590413371,93.938171558871,1,15.2332317853106,17.93,3,24.3887,28.12837
"150",62,"left","Ryan Anderson",0.0424596649691882,4.38038575536447,"Brandon Knight",1.284636866483,14.2509059047662,"left",2,66352,"2015-12-18",FALSE,19.29209,38.84403,1,0,3,1,2,"Markieff Morris",4.93790190937055,4.96972255171252,49.3790190937054,0,1.00896323644613,10.89,2,19.29209,38.84403
"151",84,"right","Tyson Chandler",0.129343033215259,5.86800087478691,"Omer Asik",1.29805717708009,6.21610080827202,"right",3,54653,"2015-12-18",FALSE,19.53872,43.1908,0,0,3,0,2,"Jrue Holiday",3.66079398521539,1.50047403609657,36.6079398521539,0,7.62917699525965,11.81,3,74.46128,6.8092
"152",54,"right","Brandon Knight",0.40636731126405,5.13125243566324,"Anthony Davis",0.530609476026385,18.6522354759584,"right",3,27452,"2015-12-18",FALSE,25.3928,10.9097,0,0,6,0,2,"Tyreke Evans",4.38859530388525,4.26039845631837,43.8859530388525,0,0.862361039530555,12.07,3,68.6072,39.0903
"153",55,"left","Jon Leuer",1.21810700245771,1.60796120357427,"Omer Asik",2.29253881415869,8.34604626155403,"left",2,55853,"2015-12-18",TRUE,11.97034,15.13344,2,0,3,0,3,"Tyreke Evans",3.56047939992425,0.892164887450746,35.6047939992425,1,13.5104137543045,7.52,2,11.97034,15.13344
"154",48,"left","Jon Leuer",0.41529229902629,2.46044010022598,"Tyreke Evans",1.54004265236,23.6688183176115,"left",2,49864,"2015-12-18",FALSE,19.542,34.25624,1,0,2,0,3,"Anthony Davis",6.01962595604792,1.19240007535223,60.1962595604792,1,3.02573364037553,13.45,2,19.542,34.25624
